STATE,COUNTY,FIPS,E_TOTPOP,E_POV,E_UNEMP,E_PCI,E_AGE65,E_MINRTY,E_CROWD,E_UNINSUR
CALIFORNIA,Sutter,6101,95872,15181,4144,26070,14228,51103,2087,9118
CALIFORNIA,Yuba,6115,75493,13298,2648,23867,9075,33408,1905,5846
COLORADO,Adams,8001,497115,56588,11746,28897,49181,245773,8858,54543
COLORADO,Conejos,8021,8142,1813,374,19545,1466,4558,114,1091
COLORADO,Crowley,8025,5630,1261,349,14988,724,2113,35,308
FLORIDA,Collier,12021,363922,44308,7468,43256,112279,133689,6324,59734
FLORIDA,Dixie,12029,16437,3398,278,20527,3732,2559,318,2561
FLORIDA,Putnam,12107,72766,17653,2919,19976,16270,20674,713,11469
GEORGIA,Bacon,13005,11228,2865,230,19634,1700,2976,120,2002
GEORGIA,Ben Hill,13017,17154,5304,314,17563,2781,7498,39,2899
GEORGIA,Bibb,13021,153490,37664,6025,24409,22757,93993,1171,20077
GEORGIA,Coffee,13069,42961,8703,801,19709,5728,17908,288,7582
GEORGIA,Crisp,13081,22846,6896,1226,21581,4014,11372,238,3772
GEORGIA,Emanuel,13107,22499,5851,691,17981,3488,9144,187,3894
GEORGIA,Gwinnett,13135,902298,101831,22382,29474,83442,556422,8836,152773
GEORGIA,Jenkins,13165,8827,2561,138,16089,1484,3882,83,1459
GEORGIA,Johnson,13167,9730,2131,417,20773,1722,3643,162,1400
GEORGIA,Liberty,13179,62108,10043,2926,21430,5189,37503,639,6992
GEORGIA,Long,13183,18156,3587,1106,21695,1601,7560,113,2563
GEORGIA,Pulaski,13235,11295,2512,187,19389,2139,4574,36,1486
GEORGIA,Taylor,13269,8193,2119,396,19068,1533,3501,108,1532
GEORGIA,Twiggs,13289,8284,2138,197,19465,1755,3719,14,1160
GEORGIA,Webster,13307,2613,660,24,21586,547,1319,6,302
GEORGIA,Whitfield,13313,103849,18229,3178,23271,13991,42497,2342,18057
HAWAII,Honolulu,15003,987638,83359,21188,35202,166432,804501,29327,33533
HAWAII,Kalawao,15005,75,7,0,47709,12,59,0,2
IDAHO,Jerome,16053,23431,4136,444,20820,2935,8865,472,4586
IDAHO,Owyhee,16073,11455,2388,234,21935,2009,3645,260,2711
ILLINOIS,Cook,17031,5223719,778020,214832,35575,724730,3005985,66512,492253
ILLINOIS,Jackson,17077,58551,14923,2613,24521,8355,15128,280,4271
KANSAS,Haskell,20081,4047,508,51,25417,568,1323,89,751
KANSAS,Wyandotte,20209,164345,32629,6015,21298,19309,96676,2249,30215
KENTUCKY,Carter,21043,27290,6861,740,17782,4856,894,221,2143
KENTUCKY,Lewis,21135,13490,3725,342,20059,2390,294,36,749
KENTUCKY,Nicholas,21181,7100,1794,215,22472,1180,297,89,652
KENTUCKY,Pike,21195,60483,15702,2003,21646,10474,1826,476,3469
KENTUCKY,Wayne,21231,20609,4965,479,19130,4036,1363,217,2002
LOUISIANA,Bienville,22013,13668,3889,269,20866,2694,6232,171,1528
LOUISIANA,De Soto,22031,27216,6709,1224,24796,4606,11323,299,3191
LOUISIANA,Jackson,22049,15926,3808,352,20942,3079,5206,97,1715
LOUISIANA,Natchitoches,22069,38963,12830,1978,18570,6104,18560,98,4934
LOUISIANA,Orleans,22071,389648,92497,16380,30177,52536,270325,2294,40973
LOUISIANA,St. Helena,22091,10411,2148,572,23224,1910,5829,100,1236
MARYLAND,Somerset,24039,25737,3996,853,18924,4069,12484,102,1481
MASSACHUSETTS,Hampden,25013,469116,77830,15838,29020,75229,172251,3941,14046
MASSACHUSETTS,Suffolk,25025,791766,144697,32222,40190,91123,435116,11195,31509
MICHIGAN,Wayne,26163,1761382,401149,83328,25976,258954,888164,14720,125127
MISSISSIPPI,Attala,28007,18581,4218,778,20936,3480,8591,241,2022
MISSISSIPPI,Copiah,28029,28721,6662,1250,19434,4701,16068,359,4193
MISSISSIPPI,Covington,28031,19091,4579,800,18353,3094,7522,143,2651
MISSISSIPPI,Greene,28041,13714,1475,394,17453,1776,3818,145,1330
MISSISSIPPI,Jefferson Davis,28065,11495,3059,459,19233,2428,7158,106,2019
MISSISSIPPI,Montgomery,28097,10198,2748,445,22913,2066,4876,109,932
MISSISSIPPI,Neshoba,28099,29376,6826,1129,19641,4533,12157,795,3469
MISSISSIPPI,Pike,28113,39737,13040,1106,17954,6489,22403,379,5605
MISSISSIPPI,Pontotoc,28115,31315,5945,1020,20401,4512,7251,532,5043
MISSOURI,McDonald,29119,22827,4387,434,20270,3399,5040,561,4341
MISSOURI,Texas,29215,25671,5874,870,19485,5162,2265,175,3984
MISSOURI,Washington,29221,24931,4767,889,18915,3955,1413,229,3194
MISSOURI,St. Louis City,29510,311273,73172,13890,28478,39208,176656,2440,35910
NEBRASKA,Colfax,31037,10760,1291,174,22407,1336,5418,232,1238
NEVADA,Esmeralda,32009,981,70,7,24713,269,205,21,139
NEVADA,Nye,32023,43705,6967,1527,25092,12644,10125,615,4724
NEVADA,Pershing,32027,6611,711,152,19330,1061,2271,110,685
NEW JERSEY,Atlantic,34001,268539,37471,13480,31366,45459,116872,2814,24669
NEW MEXICO,Roosevelt,35041,19117,4601,795,19849,2574,9080,255,2509
NEW YORK,New York,36061,1632480,263413,54298,72832,257362,866916,43930,93779
NORTH CAROLINA,Alleghany,37005,10973,2673,284,21244,2802,1425,58,1211
NORTH CAROLINA,Anson,37007,25306,4647,1139,20124,4343,14018,283,2873
NORTH CAROLINA,Edgecombe,37065,53332,12423,1868,20055,9789,33938,732,5903
NORTH CAROLINA,Hoke,37093,53239,10823,1888,20656,4819,31774,398,6307
NORTH CAROLINA,Lenoir,37107,57227,12844,3274,22361,10956,28933,576,7434
NORTH CAROLINA,Sampson,37163,63561,15084,2458,21950,10866,30992,843,9732
NORTH CAROLINA,Vance,37181,44482,10451,1917,23211,7746,26681,576,4621
NORTH CAROLINA,Washington,37187,12156,2808,359,21043,2774,6752,57,1423
OHIO,Holmes,39075,43859,4787,447,22923,5699,933,563,17021
OKLAHOMA,McIntosh,40091,19819,4168,522,22922,4881,6333,434,3548
OREGON,Malheur,41045,30431,6135,903,18700,4901,11732,556,2590
SOUTH CAROLINA,Chesterfield,45025,46024,10232,1969,20676,7930,18155,783,5668
SOUTH CAROLINA,Clarendon,45027,34017,7609,1569,20967,7439,17849,375,3690
SOUTH CAROLINA,Hampton,45049,19807,3436,828,17523,3485,11704,20,1846
SOUTH CAROLINA,McCormick,45065,9606,1598,399,24419,3103,4804,26,676
TENNESSEE,Cocke,47029,35336,8700,1557,21332,7161,2337,158,3918
TENNESSEE,Morgan,47129,21596,4093,602,19726,3573,1462,190,2072
TEXAS,Caldwell,48055,41401,6973,508,23881,5562,24715,911,8403
TEXAS,Crockett,48105,3633,739,0,24852,539,2338,78,541
TEXAS,Dawson,48115,12964,2520,284,21543,1848,8334,145,1726
TEXAS,Edwards,48137,2055,136,39,29814,569,1196,23,251
TEXAS,Gaines,48165,20321,2875,418,22710,1765,9022,355,6409
TEXAS,Kleberg,48273,31425,7727,1325,21986,4037,25006,698,5305
TEXAS,Liberty,48291,81862,11047,2239,22757,10537,29037,1222,14221
TEXAS,Madison,48313,14128,1463,140,17856,2062,6313,282,1502
TEXAS,Midland,48329,164194,14628,2836,39179,16793,88234,3388,28456
TEXAS,Motley,48345,1156,111,42,26103,338,295,26,236
TEXAS,San Patricio,48409,67046,10856,1466,25281,9623,41014,1550,11522
TEXAS,Schleicher,48413,3061,452,142,25128,485,1617,60,647
TEXAS,Tarrant,48439,2019977,258272,52546,32092,216591,1061675,31654,327238
TEXAS,Terrell,48443,862,129,36,23852,273,597,0,133
TEXAS,Titus,48449,32730,6162,917,20633,4478,17859,857,5924
TEXAS,Tyler,48457,21496,2798,729,20439,4610,4453,376,2818
TEXAS,Walker,48471,71539,12881,886,17789,8717,31029,681,7615
TEXAS,Waller,48473,49987,7697,1485,24495,5757,28416,942,9943
TEXAS,Winkler,48495,7802,1272,148,24217,889,4991,76,1657
UTAH,Sanpete,49039,29366,4349,875,17980,3900,4133,487,3082
VIRGINIA,Buckingham,51029,17004,2542,492,19734,3107,6608,78,1811
VIRGINIA,Greensville,51081,11659,1407,279,17500,1720,7373,67,992
VIRGINIA,Prince William,51153,456749,30520,11567,39262,41803,257220,4616,51243
VIRGINIA,Danville City,51590,41512,8717,1690,22200,8326,23648,378,4199
VIRGINIA,Franklin City,51620,8211,1315,599,25229,1542,5162,0,740
VIRGINIA,Harrisonburg City,51660,53391,12953,1210,21793,4700,17839,614,7459
VIRGINIA,Manassas City,51683,41457,3551,1343,31638,3796,24132,466,6459
VIRGINIA,Manassas Park City,51685,16423,1583,581,31420,1335,10747,157,3073
VIRGINIA,Martinsville City,51690,13101,3201,451,22669,2510,7166,22,1676
VIRGINIA,Newport News City,51700,180145,26457,5905,26993,22294,101931,1910,19621
VIRGINIA,Portsmouth City,51740,95311,15707,4212,25179,13553,59134,628,9858
VIRGINIA,Richmond City,51760,223787,52298,9331,31635,27831,133448,1692,29654
WASHINGTON,Grant,53025,94860,13543,2442,23633,12526,43383,1878,12778
WEST VIRGINIA,Calhoun,54013,7396,1373,397,19911,1681,205,7,476
WEST VIRGINIA,Wyoming,54109,21711,4665,925,20831,4256,595,167,1573
ALABAMA,Hale,1065,14887,3809,686,20272,2717,8989,182,1284
ALASKA,Aleutians East,2013,3425,525,87,32510,302,2910,22,1559
ALASKA,North Slope,2185,9797,904,539,49903,627,6754,625,2029
ARIZONA,Graham,4009,37879,7122,1329,18113,5012,18593,659,2888
ARIZONA,La Paz,4012,20701,4507,562,21845,7847,8728,466,2976
ARKANSAS,Crittenden,5035,49013,10709,2123,21882,6495,28108,653,4403
ARKANSAS,Monroe,5095,7249,2015,218,22274,1626,3321,60,708
ARKANSAS,Nevada,5099,8440,2279,186,18618,1680,3116,181,716
CALIFORNIA,Madera,6039,155013,30549,5243,21394,20797,101482,4010,13784
CALIFORNIA,San Bernardino,6071,2135413,359080,85647,23956,233343,1512151,56480,195347
CALIFORNIA,San Francisco,6075,870044,92979,25320,64157,131438,516374,22953,37760
CALIFORNIA,San Joaquin,6077,732212,114294,28989,26145,89461,494325,16525,53972
CALIFORNIA,Stanislaus,6099,539301,86066,26130,25101,67770,309505,11489,35012
FLORIDA,Calhoun,12013,14444,1509,357,18921,2660,3325,125,2275
FLORIDA,Liberty,12077,8365,906,310,17197,1305,2002,44,1288
FLORIDA,Madison,12079,18474,4603,372,19223,3642,8417,260,2157
FLORIDA,Miami-Dade,12086,2715516,482656,87126,26838,423353,2350385,54405,487884
FLORIDA,Okeechobee,12093,40572,8495,1124,19943,7793,14767,641,6826
FLORIDA,Taylor,12123,22098,3568,432,16919,4222,6181,258,1994
FLORIDA,Union,12125,15239,2131,356,15475,2211,4611,95,1209
GEORGIA,Berrien,13019,19025,4935,663,18611,3269,3388,118,4063
GEORGIA,Clayton,13063,278666,54635,11816,20419,24343,248934,3286,52863
GEORGIA,Dougherty,13095,91049,25651,5817,21180,13321,67670,963,15120
GEORGIA,Early,13099,10348,2938,308,17598,1928,5628,223,1599
GEORGIA,Evans,13109,10727,2782,365,20537,1712,4683,124,1711
GEORGIA,Muscogee,13215,196670,40083,8113,25318,24712,116625,1504,24061
GEORGIA,Sumter,13261,30352,7860,1201,20191,4838,18351,315,3666
GEORGIA,Tattnall,13267,25353,4276,310,17553,3434,10603,355,2556
GEORGIA,Warren,13301,5346,1387,189,22916,1119,3350,23,716
GEORGIA,Washington,13303,20461,4960,596,19579,3424,11687,184,2235
IDAHO,Madison,16065,38705,11636,1277,15626,2484,4451,868,2790
KANSAS,Ford,20057,34484,4875,1045,23348,3614,20628,797,4749
KENTUCKY,Bell,21013,27188,9749,743,15279,4923,1537,173,1412
KENTUCKY,Casey,21045,15796,4093,506,18285,3127,822,91,1508
KENTUCKY,Estill,21065,14313,4635,632,17658,2602,379,148,794
KENTUCKY,Fulton,21075,6210,1723,158,19043,1232,1798,4,325
KENTUCKY,Jackson,21109,13373,4025,479,17692,2172,67,55,539
KENTUCKY,Knox,21121,31467,10171,793,17498,5364,1291,180,2049
KENTUCKY,Lee,21129,6751,2084,174,17179,1167,246,13,194
KENTUCKY,Rockcastle,21203,16827,3467,585,19913,2912,446,87,755
MARYLAND,Baltimore City,24510,614700,128829,27963,29700,80846,445415,4932,43720
MICHIGAN,Lake,26085,11763,2718,493,19012,3206,1800,77,860
MISSISSIPPI,Calhoun,28013,14571,3577,416,19099,2623,5142,206,1708
MISSOURI,Wayne,29223,13308,3145,420,18759,3039,664,170,1947
MONTANA,Glacier,30035,13699,4467,375,17219,1568,9463,201,5180
NEBRASKA,Dakota,31043,20317,3312,582,24365,2619,10368,525,2855
NEBRASKA,Dawson,31047,23804,3078,471,25590,3658,9633,431,2593
NEW JERSEY,Cumberland,34011,153400,24830,4928,23946,22325,81367,1826,14821
NEW JERSEY,Hudson,34017,668631,107718,22703,38147,76628,475726,19054,93759
NEW JERSEY,Passaic,34031,504041,82823,12613,30800,70281,293301,11688,62230
NEW JERSEY,Union,34039,553066,53602,18843,40201,76895,330314,8511,64841
NEW MEXICO,Chaves,35005,65459,13111,1659,21356,10048,39606,857,7513
NEW MEXICO,Guadalupe,35019,4382,538,88,17930,990,3552,13,87
NEW MEXICO,Hidalgo,35023,4371,1199,156,20275,919,2589,30,211
NEW MEXICO,Mora,35033,4563,881,111,17689,1151,3851,50,282
NEW MEXICO,San Juan,35045,127455,26707,4986,23206,17443,78121,2749,18305
NEW MEXICO,Sierra,35051,11135,2690,444,25389,3918,3889,53,693
NEW MEXICO,Socorro,35053,17000,4796,278,17464,3142,11105,102,2033
NEW YORK,Kings,36047,2600747,544622,91531,31984,343548,1659988,97735,213362
NEW YORK,Queens,36081,2298513,295165,74382,30289,340656,1717140,74084,240530
NEW YORK,Rockland,36087,323686,45613,8599,38076,49645,118844,6586,19607
NORTH CAROLINA,Halifax,37083,51737,12684,1851,21016,10103,31800,329,5735
NORTH DAKOTA,Benson,38005,6886,2376,145,21407,902,4069,194,806
OKLAHOMA,Adair,40001,22113,6400,456,16851,3378,13192,425,5879
OKLAHOMA,Texas,40139,21121,3640,327,22120,2343,11646,335,3304
OREGON,Morrow,41049,11215,1733,228,22599,1662,4501,350,1098
SOUTH CAROLINA,Bamberg,45009,14600,3536,336,18873,2962,9385,129,1826
SOUTH CAROLINA,Dillon,45033,30871,10288,1084,16473,4802,16737,329,4425
SOUTH CAROLINA,Jasper,45053,27900,5533,1226,22406,4761,16126,361,4818
SOUTH CAROLINA,Orangeburg,45075,88454,20697,3564,19992,16249,59050,642,10896
SOUTH CAROLINA,Williamsburg,45089,31794,7564,927,18454,6103,21873,335,2965
TENNESSEE,Bledsoe,47007,14602,2721,586,23453,2648,1635,113,1741
TENNESSEE,Grundy,47061,13331,3184,443,18782,2721,2181,142,2232
TEXAS,Andrews,48003,17818,1835,404,31190,1843,10603,409,3229
TEXAS,Atascosa,48013,48828,7271,1759,24421,6921,32287,1099,7665
TEXAS,Bailey,48017,7092,987,74,21449,1000,4746,165,1421
TEXAS,Bee,48025,32691,5403,925,17390,3879,22299,547,5002
TEXAS,Castro,48069,7787,1201,74,20915,1151,5264,132,2009
TEXAS,Cochran,48079,2904,685,83,21014,440,1836,63,806
TEXAS,Concho,48095,4233,223,15,17684,755,2527,3,524
TEXAS,Cottle,48101,1623,507,61,20108,350,756,24,221
TEXAS,Crane,48103,4839,357,27,26113,581,3291,88,762
TEXAS,Dallas,48113,2586552,423899,71072,31219,263792,1820736,61821,540524
TEXAS,Deaf Smith,48117,18899,3248,418,21515,2316,14118,254,3811
TEXAS,Floyd,48153,5872,1114,164,23308,1097,3688,155,1309
TEXAS,Garza,48169,6288,778,71,19177,781,3726,61,772
TEXAS,Gonzales,48177,20667,3189,412,26618,3332,12000,710,4061
TEXAS,Hansford,48195,5547,883,110,20127,863,2636,86,1077
TEXAS,Harris,48201,4602523,739100,143208,31901,452327,3218491,88861,923767
TEXAS,Haskell,48207,5809,1053,254,21308,1261,2051,60,1014
TEXAS,Jim Wells,48249,41192,9336,892,21274,6011,33760,811,7496
TEXAS,Karnes,48255,15387,2348,243,26875,2150,9742,197,1777
TEXAS,Kinney,48271,3675,640,87,20323,751,2300,10,500
TEXAS,Lamb,48279,13262,3064,171,21506,2144,8010,162,3000
TEXAS,Loving,48301,102,19,0,23546,25,19,7,11
TEXAS,Moore,48341,21801,3319,522,21650,2264,14627,473,3589
TEXAS,Ochiltree,48357,10348,1252,268,24260,1038,5836,230,2145
TEXAS,Parmer,48369,9852,1594,61,23686,1276,6451,334,1999
TEXAS,Pecos,48371,15797,1684,222,20688,1998,11757,261,2781
TEXAS,Potter,48375,120899,22887,2119,22267,14411,67144,2523,24718
TEXAS,Reeves,48389,15125,1482,444,20876,1824,12008,177,2644
TEXAS,Shelby,48419,25478,5860,738,20969,4291,9749,405,6186
TEXAS,Sutton,48435,3865,320,116,29360,653,2395,97,675
TEXAS,Swisher,48437,7484,1507,186,19258,1340,3970,136,1290
TEXAS,Uvalde,48463,27009,4517,677,19092,4535,19786,357,5668
TEXAS,Val Verde,48465,49027,9408,1142,20881,6894,41415,1150,8621
TEXAS,Yoakum,48501,8571,773,242,26519,971,5808,221,1922
VIRGINIA,Buchanan,51027,22138,5859,563,18865,4562,1079,65,2898
VIRGINIA,Dickenson,51051,14960,3512,265,22924,3104,348,36,1387
VIRGINIA,Lee,51105,24134,5414,861,18750,4759,1724,85,2981
VIRGINIA,Sussex,51183,11486,1382,320,18363,1936,7094,53,574
VIRGINIA,Wise,51195,39025,7890,1327,21828,6583,3281,176,4082
VIRGINIA,Galax City,51640,6638,1625,192,21722,1505,1639,49,973
VIRGINIA,Norfolk City,51710,245592,43383,9358,28508,25928,138859,2069,28169
VIRGINIA,Norton City,51720,3990,1155,247,20917,689,436,31,397
WEST VIRGINIA,Boone,54005,22817,5500,692,21394,4183,518,136,1215
WEST VIRGINIA,Clay,54015,8785,2354,230,16780,1718,71,51,391
WEST VIRGINIA,Lincoln,54043,21078,5276,498,19423,3803,449,137,1592
ALABAMA,Dallas,1047,40029,12247,1906,18910,6705,29005,507,4765
ALABAMA,Macon,1087,19054,4302,1006,20125,3542,16082,99,1523
ALABAMA,Sumter,1119,12985,3792,580,15882,2198,9784,65,1990
ALASKA,Aleutians West,2016,5750,472,79,37070,334,4361,125,1045
ALASKA,Dillingham,2070,4975,849,274,25334,430,4186,326,1112
ALASKA,Lake and Peninsula,2164,1375,217,111,24571,109,1070,33,435
ALASKA,Nome,2180,9925,2221,733,22293,742,8461,876,2183
ARIZONA,Navajo,4017,108705,30163,5791,18333,18351,63632,3014,14384
ARIZONA,Santa Cruz,4023,46584,11080,1565,20324,7891,39656,772,5349
ARIZONA,Yuma,4027,207829,40591,8303,21178,37429,142674,5053,26772
ARKANSAS,Chicot,5017,10826,2962,385,21843,2112,6604,86,906
ARKANSAS,St. Francis,5123,26294,6052,752,17491,3984,15742,258,2372
CALIFORNIA,Colusa,6011,21464,2929,520,27336,2966,13792,494,2203
COLORADO,Costilla,8023,3687,1111,161,20715,987,2470,46,429
FLORIDA,Glades,12043,13363,2061,454,21020,3463,5310,109,2416
FLORIDA,Lafayette,12067,8744,1444,383,19870,1177,2938,117,1266
GEORGIA,Candler,13043,10827,3457,288,18718,1845,4256,201,2219
GEORGIA,Clay,13061,3001,1211,183,16199,681,2099,21,696
GEORGIA,Clinch,13065,6743,2605,160,16538,1023,2336,98,1412
GEORGIA,Jeff Davis,13161,14991,3070,349,18042,2297,4286,236,2950
GEORGIA,Jefferson,13163,15772,3791,441,18764,2746,9159,154,2208
GEORGIA,Mitchell,13205,22432,4811,1308,17514,3517,12104,171,3570
GEORGIA,Randolph,13243,7087,2536,203,19356,1499,4613,84,1128
GEORGIA,Telfair,13271,16115,3617,131,15200,2720,8193,95,1468
GEORGIA,Terrell,13273,8859,2713,313,19330,1622,5710,122,1555
KANSAS,Finney,20055,36957,5370,928,23637,3756,21481,1053,4724
KANSAS,Seward,20175,22692,3687,595,20352,2216,15712,495,3947
KENTUCKY,Elliott,21063,7517,1840,88,14461,1382,295,20,317
KENTUCKY,Floyd,21071,36926,11491,1397,18462,6296,1065,349,2394
KENTUCKY,Harlan,21095,27134,9563,788,15834,4698,1332,227,1718
KENTUCKY,Lawrence,21127,15783,4180,466,18199,2666,496,152,1428
KENTUCKY,Letcher,21133,22676,7269,1028,18811,4067,560,341,1218
KENTUCKY,Magoffin,21153,12666,3456,490,18233,2027,55,199,626
KENTUCKY,Morgan,21175,13285,2861,231,17307,2015,933,132,684
LOUISIANA,Concordia,22029,20021,4944,470,19172,3289,8619,265,3440
LOUISIANA,Franklin,22041,20322,5413,767,19785,3525,7085,219,2494
LOUISIANA,St. Landry,22097,83449,23530,1996,19647,12844,37964,1026,9524
LOUISIANA,Tensas,22107,4666,1858,266,14569,1061,2690,42,1000
LOUISIANA,Washington,22117,46457,11893,2052,18971,7971,15988,571,6096
MISSISSIPPI,Kemper,28069,10107,2760,260,15518,1891,6668,133,1285
MISSISSIPPI,Sharkey,28125,4511,1143,295,17877,784,3379,77,865
MISSISSIPPI,Washington,28151,47086,15496,3041,19884,6953,35165,557,8506
MISSOURI,Dunklin,29069,30428,8001,930,19818,5460,5855,269,4467
MISSOURI,Mississippi,29133,13748,2996,374,18462,2345,3904,143,1639
MONTANA,Blaine,30005,6727,1961,462,18155,982,3699,137,1186
NEBRASKA,Thurston,31173,7140,1992,465,20396,861,4554,278,1816
NEVADA,Lander,32015,5746,851,266,33329,822,1839,100,431
NEW JERSEY,Essex,34013,793555,127250,37731,37141,104288,548865,11961,96506
NEW MEXICO,Lea,35025,70126,11203,1971,24879,7684,44815,1207,9585
NEW MEXICO,San Miguel,35047,28034,7319,661,20285,5536,23005,213,1990
NORTH CAROLINA,Duplin,37061,59062,14056,2419,19455,10229,28492,1000,10488
NORTH CAROLINA,Hertford,37091,24153,5125,1145,18918,4532,16075,206,2789
NORTH CAROLINA,Scotland,37165,35262,9030,1727,18242,5960,19886,577,3844
NORTH CAROLINA,Tyrrell,37177,4119,863,88,18682,876,1922,29,560
NORTH DAKOTA,Rolette,38079,14603,4204,447,19295,1599,11906,272,3629
SOUTH CAROLINA,Barnwell,45011,21577,5529,714,19620,3699,10672,228,2833
SOUTH CAROLINA,Lee,45061,17606,4017,543,17544,3055,11913,132,1629
SOUTH DAKOTA,Mellette,46095,2055,965,51,13538,306,1223,57,710
TENNESSEE,Lauderdale,47097,26297,5242,849,18128,3997,10321,353,2423
TEXAS,Crosby,48107,5861,1194,191,19155,1058,3531,149,1178
TEXAS,Ector,48135,158342,18481,5259,28700,14971,105512,2776,33722
TEXAS,Falls,48145,17299,3955,386,17830,2983,8421,290,2630
TEXAS,Hale,48189,34113,5918,1016,19854,4492,22444,631,6179
TEXAS,La Salle,48283,7409,786,125,25129,1034,6284,167,1625
UTAH,San Juan,49037,15281,3951,495,18128,2007,8619,335,3155
VIRGINIA,Petersburg City,51730,31827,8037,1701,22356,5211,27047,371,4069
WASHINGTON,Franklin,53021,90660,13867,2345,23373,7860,53763,2619,13174
WASHINGTON,Yakima,53077,249325,44600,7412,22459,32887,140387,6666,33366
WISCONSIN,Menominee,55078,4579,1474,101,20538,575,4132,127,1084
ALABAMA,Bullock,1011,10352,3110,490,20346,1616,8124,0,1076
ALABAMA,Wilcox,1131,10809,3254,530,16584,1985,7908,36,1223
ALASKA,Northwest Arctic,2188,7734,1921,605,23230,596,6892,666,2124
ALASKA,Yukon-Koyukuk,2290,5415,1350,491,22386,739,4255,311,1570
ARKANSAS,Phillips,5107,19034,6252,801,18402,3346,12449,69,1760
CALIFORNIA,Kern,6029,883053,187232,39056,22553,92005,576023,24792,77216
CALIFORNIA,Kings,6031,150075,28084,4855,21186,14567,101017,3483,10946
CALIFORNIA,Merced,6047,269075,59660,14912,21634,29320,193067,7611,23145
FLORIDA,DeSoto,12027,36399,9824,702,18311,7760,16382,658,6393
FLORIDA,Gadsden,12039,46017,10482,1377,20158,7614,31056,586,6434
FLORIDA,Holmes,12059,19430,4486,790,18574,3849,2536,175,3336
GEORGIA,Atkinson,13003,8265,2462,320,18565,1053,3573,85,2049
GEORGIA,Charlton,13049,12983,2866,582,19341,1927,5000,29,2501
GEORGIA,Colquitt,13071,45606,11318,1372,19173,6704,19953,520,10669
GEORGIA,Dooly,13093,13905,3086,719,20259,2557,7976,80,2037
GEORGIA,Hancock,13141,8535,1426,83,16713,1844,6467,17,563
GEORGIA,Wheeler,13309,7939,1765,239,12292,1101,3488,64,1104
IDAHO,Clark,16033,1077,212,39,16181,111,612,44,295
KENTUCKY,Breathitt,21025,13116,4558,520,17729,2055,427,152,518
KENTUCKY,Clay,21051,20621,7388,642,15063,2941,1528,282,1550
KENTUCKY,Leslie,21131,10472,3553,330,15691,1755,243,103,461
KENTUCKY,Owsley,21189,4463,1515,150,17766,807,97,31,98
KENTUCKY,Perry,21193,26917,7059,1434,20140,4220,1207,297,1588
LOUISIANA,Claiborne,22027,16153,4290,548,16948,2992,8839,108,1690
LOUISIANA,Evangeline,22039,33636,8807,1818,18344,4930,11214,414,3924
MISSISSIPPI,Adams,28001,31547,9930,1161,17851,5586,20139,267,4289
MISSISSIPPI,Bolivar,28011,32592,10723,1267,17713,4739,22013,201,4670
MISSISSIPPI,Coahoma,28027,23802,7896,1834,17518,3358,18757,170,3021
